umap_x,umap_y,filepath,class,plane,source
-0.4750684,0.0435482,brisc2025_preprocessed\glioma_ax\brisc2025_train_00223_gl_ax_t1.png,glioma,ax,real
-0.16320734,-0.1528111,brisc2025_preprocessed\glioma_ax\brisc2025_train_00224_gl_ax_t1.png,glioma,ax,real
0.24606916,-0.45623636,brisc2025_preprocessed\glioma_ax\brisc2025_train_00225_gl_ax_t1.png,glioma,ax,real
-0.8054389,0.1836358,brisc2025_preprocessed\glioma_ax\brisc2025_train_00226_gl_ax_t1.png,glioma,ax,real
-0.24180467,-0.0064582336,brisc2025_preprocessed\glioma_ax\brisc2025_train_00227_gl_ax_t1.png,glioma,ax,real
0.01628165,-0.1508488,brisc2025_preprocessed\glioma_ax\brisc2025_train_00228_gl_ax_t1.png,glioma,ax,real
-0.7109239,0.49888358,brisc2025_preprocessed\glioma_ax\brisc2025_train_00229_gl_ax_t1.png,glioma,ax,real
-0.5811816,0.42160046,brisc2025_preprocessed\glioma_ax\brisc2025_train_00230_gl_ax_t1.png,glioma,ax,real
-0.608923,0.42356616,brisc2025_preprocessed\glioma_ax\brisc2025_train_00231_gl_ax_t1.png,glioma,ax,real
-0.45989195,0.38219532,brisc2025_preprocessed\glioma_ax\brisc2025_train_00232_gl_ax_t1.png,glioma,ax,real
0.842279,-0.36037412,brisc2025_preprocessed\glioma_ax\brisc2025_train_00233_gl_ax_t1.png,glioma,ax,real
0.65017545,0.028752841,brisc2025_preprocessed\glioma_ax\brisc2025_train_00234_gl_ax_t1.png,glioma,ax,real
0.87005377,-0.42799205,brisc2025_preprocessed\glioma_ax\brisc2025_train_00235_gl_ax_t1.png,glioma,ax,real
2.012505,-0.24267605,brisc2025_preprocessed\glioma_ax\brisc2025_train_00236_gl_ax_t1.png,glioma,ax,real
-0.7803543,0.27979308,brisc2025_preprocessed\glioma_ax\brisc2025_train_00237_gl_ax_t1.png,glioma,ax,real
0.30954716,-0.09165556,brisc2025_preprocessed\glioma_ax\brisc2025_train_00238_gl_ax_t1.png,glioma,ax,real
0.06682431,-0.3375113,brisc2025_preprocessed\glioma_ax\brisc2025_train_00239_gl_ax_t1.png,glioma,ax,real
0.19487493,-0.5577597,brisc2025_preprocessed\glioma_ax\brisc2025_train_00240_gl_ax_t1.png,glioma,ax,real
0.31635085,-0.6332418,brisc2025_preprocessed\glioma_ax\brisc2025_train_00241_gl_ax_t1.png,glioma,ax,real
0.38338882,-0.6564297,brisc2025_preprocessed\glioma_ax\brisc2025_train_00242_gl_ax_t1.png,glioma,ax,real
-0.041515782,0.008324598,brisc2025_preprocessed\glioma_ax\brisc2025_train_00243_gl_ax_t1.png,glioma,ax,real
0.21541736,-0.29518002,brisc2025_preprocessed\glioma_ax\brisc2025_train_00244_gl_ax_t1.png,glioma,ax,real
0.15766092,-0.36462417,brisc2025_preprocessed\glioma_ax\brisc2025_train_00245_gl_ax_t1.png,glioma,ax,real
0.18509294,-0.5467315,brisc2025_preprocessed\glioma_ax\brisc2025_train_00246_gl_ax_t1.png,glioma,ax,real
0.2873834,-0.635818,brisc2025_preprocessed\glioma_ax\brisc2025_train_00247_gl_ax_t1.png,glioma,ax,real
0.43541223,-0.70812476,brisc2025_preprocessed\glioma_ax\brisc2025_train_00248_gl_ax_t1.png,glioma,ax,real
0.5764674,-0.6952129,brisc2025_preprocessed\glioma_ax\brisc2025_train_00249_gl_ax_t1.png,glioma,ax,real
0.45694613,-0.19276722,brisc2025_preprocessed\glioma_ax\brisc2025_train_00250_gl_ax_t1.png,glioma,ax,real
0.4553491,-0.04147014,brisc2025_preprocessed\glioma_ax\brisc2025_train_00251_gl_ax_t1.png,glioma,ax,real
1.3508813,-0.38274324,brisc2025_preprocessed\glioma_ax\brisc2025_train_00252_gl_ax_t1.png,glioma,ax,real
1.4133853,-0.38538033,brisc2025_preprocessed\glioma_ax\brisc2025_train_00253_gl_ax_t1.png,glioma,ax,real
1.4007517,-0.46189383,brisc2025_preprocessed\glioma_ax\brisc2025_train_00254_gl_ax_t1.png,glioma,ax,real
1.972781,-0.21250845,brisc2025_preprocessed\glioma_ax\brisc2025_train_00255_gl_ax_t1.png,glioma,ax,real
2.167601,-0.118416995,brisc2025_preprocessed\glioma_ax\brisc2025_train_00256_gl_ax_t1.png,glioma,ax,real
1.2982211,-0.4825707,brisc2025_preprocessed\glioma_ax\brisc2025_train_00257_gl_ax_t1.png,glioma,ax,real
1.4150919,-0.6780493,brisc2025_preprocessed\glioma_ax\brisc2025_train_00258_gl_ax_t1.png,glioma,ax,real
1.4282703,-0.6411644,brisc2025_preprocessed\glioma_ax\brisc2025_train_00259_gl_ax_t1.png,glioma,ax,real
2.1014469,-0.31901473,brisc2025_preprocessed\glioma_ax\brisc2025_train_00260_gl_ax_t1.png,glioma,ax,real
2.093499,-0.26838434,brisc2025_preprocessed\glioma_ax\brisc2025_train_00261_gl_ax_t1.png,glioma,ax,real
-0.11208776,0.012603819,brisc2025_preprocessed\glioma_ax\brisc2025_train_00262_gl_ax_t1.png,glioma,ax,real
0.18828739,-0.14512204,brisc2025_preprocessed\glioma_ax\brisc2025_train_00263_gl_ax_t1.png,glioma,ax,real
0.16302653,-0.06744785,brisc2025_preprocessed\glioma_ax\brisc2025_train_00264_gl_ax_t1.png,glioma,ax,real
0.41085032,-0.22374092,brisc2025_preprocessed\glioma_ax\brisc2025_train_00265_gl_ax_t1.png,glioma,ax,real
0.69583166,-0.3083429,brisc2025_preprocessed\glioma_ax\brisc2025_train_00266_gl_ax_t1.png,glioma,ax,real
0.701521,-0.2198715,brisc2025_preprocessed\glioma_ax\brisc2025_train_00267_gl_ax_t1.png,glioma,ax,real
1.0453086,-0.5308027,brisc2025_preprocessed\glioma_ax\brisc2025_train_00268_gl_ax_t1.png,glioma,ax,real
0.5865858,-0.41247034,brisc2025_preprocessed\glioma_ax\brisc2025_train_00269_gl_ax_t1.png,glioma,ax,real
1.4964643,-0.58632624,brisc2025_preprocessed\glioma_ax\brisc2025_train_00270_gl_ax_t1.png,glioma,ax,real
1.6649548,-0.54001534,brisc2025_preprocessed\glioma_ax\brisc2025_train_00271_gl_ax_t1.png,glioma,ax,real
1.0169525,-0.18218356,brisc2025_preprocessed\glioma_ax\brisc2025_train_00272_gl_ax_t1.png,glioma,ax,real
1.3649058,-0.21928662,brisc2025_preprocessed\glioma_ax\brisc2025_train_00273_gl_ax_t1.png,glioma,ax,real
1.4526032,-0.16427653,brisc2025_preprocessed\glioma_ax\brisc2025_train_00274_gl_ax_t1.png,glioma,ax,real
1.4037424,-0.21203625,brisc2025_preprocessed\glioma_ax\brisc2025_train_00275_gl_ax_t1.png,glioma,ax,real
2.0872598,-0.07909754,brisc2025_preprocessed\glioma_ax\brisc2025_train_00276_gl_ax_t1.png,glioma,ax,real
2.2535856,-0.011772583,brisc2025_preprocessed\glioma_ax\brisc2025_train_00277_gl_ax_t1.png,glioma,ax,real
1.1784351,-0.5582232,brisc2025_preprocessed\glioma_ax\brisc2025_train_00278_gl_ax_t1.png,glioma,ax,real
-2.6850214,2.113915,brisc2025_preprocessed\glioma_ax\brisc2025_train_00279_gl_ax_t1.png,glioma,ax,real
-0.4229448,0.27578875,brisc2025_preprocessed\glioma_ax\brisc2025_train_00280_gl_ax_t1.png,glioma,ax,real
1.4930018,-0.6127969,brisc2025_preprocessed\glioma_ax\brisc2025_train_00281_gl_ax_t1.png,glioma,ax,real
1.636713,-0.5889653,brisc2025_preprocessed\glioma_ax\brisc2025_train_00282_gl_ax_t1.png,glioma,ax,real
-0.41735873,0.29824698,brisc2025_preprocessed\glioma_ax\brisc2025_train_00283_gl_ax_t1.png,glioma,ax,real
0.017404072,-0.026950805,brisc2025_preprocessed\glioma_ax\brisc2025_train_00284_gl_ax_t1.png,glioma,ax,real
0.42458323,-0.23464036,brisc2025_preprocessed\glioma_ax\brisc2025_train_00285_gl_ax_t1.png,glioma,ax,real
0.44844326,-0.23323075,brisc2025_preprocessed\glioma_ax\brisc2025_train_00286_gl_ax_t1.png,glioma,ax,real
0.6091435,-0.27807236,brisc2025_preprocessed\glioma_ax\brisc2025_train_00287_gl_ax_t1.png,glioma,ax,real
1.1753284,-0.62099046,brisc2025_preprocessed\glioma_ax\brisc2025_train_00288_gl_ax_t1.png,glioma,ax,real
1.4276947,-0.64375347,brisc2025_preprocessed\glioma_ax\brisc2025_train_00289_gl_ax_t1.png,glioma,ax,real
2.2231052,1.7495567,brisc2025_preprocessed\glioma_ax\brisc2025_train_00290_gl_ax_t1.png,glioma,ax,real
1.7808728,-0.3541791,brisc2025_preprocessed\glioma_ax\brisc2025_train_00291_gl_ax_t1.png,glioma,ax,real
-0.8900652,0.32780817,brisc2025_preprocessed\glioma_ax\brisc2025_train_00292_gl_ax_t1.png,glioma,ax,real
-0.050353736,0.046797145,brisc2025_preprocessed\glioma_ax\brisc2025_train_00293_gl_ax_t1.png,glioma,ax,real
0.009029821,-0.09172879,brisc2025_preprocessed\glioma_ax\brisc2025_train_00294_gl_ax_t1.png,glioma,ax,real
0.1561729,-0.4382309,brisc2025_preprocessed\glioma_ax\brisc2025_train_00295_gl_ax_t1.png,glioma,ax,real
0.21130352,-0.58878416,brisc2025_preprocessed\glioma_ax\brisc2025_train_00296_gl_ax_t1.png,glioma,ax,real
0.23748891,-0.6133549,brisc2025_preprocessed\glioma_ax\brisc2025_train_00297_gl_ax_t1.png,glioma,ax,real
0.31882384,-0.68927675,brisc2025_preprocessed\glioma_ax\brisc2025_train_00298_gl_ax_t1.png,glioma,ax,real
0.38763073,-0.702971,brisc2025_preprocessed\glioma_ax\brisc2025_train_00299_gl_ax_t1.png,glioma,ax,real
-1.329834,0.75055784,brisc2025_preprocessed\glioma_ax\brisc2025_train_00300_gl_ax_t1.png,glioma,ax,real
-0.7990869,0.373522,brisc2025_preprocessed\glioma_ax\brisc2025_train_00301_gl_ax_t1.png,glioma,ax,real
-0.49689892,0.13157122,brisc2025_preprocessed\glioma_ax\brisc2025_train_00302_gl_ax_t1.png,glioma,ax,real
0.47410738,-0.36112168,brisc2025_preprocessed\glioma_ax\brisc2025_train_00303_gl_ax_t1.png,glioma,ax,real
0.31136227,-0.27893636,brisc2025_preprocessed\glioma_ax\brisc2025_train_00304_gl_ax_t1.png,glioma,ax,real
0.42821047,-0.48255575,brisc2025_preprocessed\glioma_ax\brisc2025_train_00305_gl_ax_t1.png,glioma,ax,real
0.43248007,-0.43989885,brisc2025_preprocessed\glioma_ax\brisc2025_train_00306_gl_ax_t1.png,glioma,ax,real
0.4723892,-0.6452829,brisc2025_preprocessed\glioma_ax\brisc2025_train_00307_gl_ax_t1.png,glioma,ax,real
1.6655102,-0.50377166,brisc2025_preprocessed\glioma_ax\brisc2025_train_00308_gl_ax_t1.png,glioma,ax,real
-0.43269104,0.15640812,brisc2025_preprocessed\glioma_ax\brisc2025_train_00309_gl_ax_t1.png,glioma,ax,real
-0.0938143,-0.020810852,brisc2025_preprocessed\glioma_ax\brisc2025_train_00310_gl_ax_t1.png,glioma,ax,real
0.49399692,-0.22344524,brisc2025_preprocessed\glioma_ax\brisc2025_train_00311_gl_ax_t1.png,glioma,ax,real
0.5126105,-0.2812802,brisc2025_preprocessed\glioma_ax\brisc2025_train_00312_gl_ax_t1.png,glioma,ax,real
0.5863062,-0.32970348,brisc2025_preprocessed\glioma_ax\brisc2025_train_00313_gl_ax_t1.png,glioma,ax,real
0.75995,-0.39300346,brisc2025_preprocessed\glioma_ax\brisc2025_train_00314_gl_ax_t1.png,glioma,ax,real
1.1836201,-0.51800627,brisc2025_preprocessed\glioma_ax\brisc2025_train_00315_gl_ax_t1.png,glioma,ax,real
1.4974295,-0.5963634,brisc2025_preprocessed\glioma_ax\brisc2025_train_00316_gl_ax_t1.png,glioma,ax,real
1.5725894,-0.59473455,brisc2025_preprocessed\glioma_ax\brisc2025_train_00317_gl_ax_t1.png,glioma,ax,real
0.38008672,-0.22086667,brisc2025_preprocessed\glioma_ax\brisc2025_train_00318_gl_ax_t1.png,glioma,ax,real
0.3531439,-0.23097728,brisc2025_preprocessed\glioma_ax\brisc2025_train_00319_gl_ax_t1.png,glioma,ax,real
0.76249623,0.0012625187,brisc2025_preprocessed\glioma_ax\brisc2025_train_00320_gl_ax_t1.png,glioma,ax,real
1.3017678,-0.33504695,brisc2025_preprocessed\glioma_ax\brisc2025_train_00321_gl_ax_t1.png,glioma,ax,real
1.3923992,-0.38847357,brisc2025_preprocessed\glioma_ax\brisc2025_train_00322_gl_ax_t1.png,glioma,ax,real
2.0449781,-0.15777674,brisc2025_preprocessed\glioma_ax\brisc2025_train_00323_gl_ax_t1.png,glioma,ax,real
2.2558548,-0.05482242,brisc2025_preprocessed\glioma_ax\brisc2025_train_00324_gl_ax_t1.png,glioma,ax,real
1.3057708,1.9051527,brisc2025_preprocessed\glioma_ax\brisc2025_train_00325_gl_ax_t1.png,glioma,ax,real
1.3863237,1.7873943,brisc2025_preprocessed\glioma_ax\brisc2025_train_00326_gl_ax_t1.png,glioma,ax,real
1.7068976,1.804673,brisc2025_preprocessed\glioma_ax\brisc2025_train_00327_gl_ax_t1.png,glioma,ax,real
-4.363982,1.0509086,brisc2025_preprocessed\glioma_ax\brisc2025_train_00328_gl_ax_t1.png,glioma,ax,real
-2.5495746,0.72878516,brisc2025_preprocessed\glioma_ax\brisc2025_train_00329_gl_ax_t1.png,glioma,ax,real
-0.9442915,1.3533853,brisc2025_preprocessed\glioma_ax\brisc2025_train_00330_gl_ax_t1.png,glioma,ax,real
0.9009034,2.313414,brisc2025_preprocessed\glioma_ax\brisc2025_train_00331_gl_ax_t1.png,glioma,ax,real
-1.5756098,1.11182,brisc2025_preprocessed\glioma_ax\brisc2025_train_00332_gl_ax_t1.png,glioma,ax,real
-0.1999371,1.3081877,brisc2025_preprocessed\glioma_ax\brisc2025_train_00333_gl_ax_t1.png,glioma,ax,real
0.19957383,1.5829335,brisc2025_preprocessed\glioma_ax\brisc2025_train_00334_gl_ax_t1.png,glioma,ax,real
-1.3878642,1.1743941,brisc2025_preprocessed\glioma_ax\brisc2025_train_00335_gl_ax_t1.png,glioma,ax,real
-1.1921153,1.2205468,brisc2025_preprocessed\glioma_ax\brisc2025_train_00336_gl_ax_t1.png,glioma,ax,real
0.7366817,1.9652157,brisc2025_preprocessed\glioma_ax\brisc2025_train_00337_gl_ax_t1.png,glioma,ax,real
-1.3808756,1.2309731,brisc2025_preprocessed\glioma_ax\brisc2025_train_00338_gl_ax_t1.png,glioma,ax,real
0.24936086,1.5405352,brisc2025_preprocessed\glioma_ax\brisc2025_train_00339_gl_ax_t1.png,glioma,ax,real
0.5521014,1.6925229,brisc2025_preprocessed\glioma_ax\brisc2025_train_00340_gl_ax_t1.png,glioma,ax,real
0.86815274,2.142217,brisc2025_preprocessed\glioma_ax\brisc2025_train_00341_gl_ax_t1.png,glioma,ax,real
0.92751324,1.765976,brisc2025_preprocessed\glioma_ax\brisc2025_train_00342_gl_ax_t1.png,glioma,ax,real
1.3253318,1.7932588,brisc2025_preprocessed\glioma_ax\brisc2025_train_00343_gl_ax_t1.png,glioma,ax,real
1.8530874,1.7957532,brisc2025_preprocessed\glioma_ax\brisc2025_train_00344_gl_ax_t1.png,glioma,ax,real
2.3391924,1.2085916,brisc2025_preprocessed\glioma_ax\brisc2025_train_00345_gl_ax_t1.png,glioma,ax,real
2.4196737,1.2186044,brisc2025_preprocessed\glioma_ax\brisc2025_train_00346_gl_ax_t1.png,glioma,ax,real
2.752748,0.81314206,brisc2025_preprocessed\glioma_ax\brisc2025_train_00347_gl_ax_t1.png,glioma,ax,real
-0.54655665,0.9040969,brisc2025_preprocessed\glioma_ax\brisc2025_train_00348_gl_ax_t1.png,glioma,ax,real
0.62988406,1.3354398,brisc2025_preprocessed\glioma_ax\brisc2025_train_00349_gl_ax_t1.png,glioma,ax,real
0.7127635,1.5007179,brisc2025_preprocessed\glioma_ax\brisc2025_train_00350_gl_ax_t1.png,glioma,ax,real
0.828194,1.8426973,brisc2025_preprocessed\glioma_ax\brisc2025_train_00351_gl_ax_t1.png,glioma,ax,real
0.014785358,0.054796312,brisc2025_preprocessed\glioma_ax\brisc2025_train_00352_gl_ax_t1.png,glioma,ax,real
0.35756403,-0.22533575,brisc2025_preprocessed\glioma_ax\brisc2025_train_00353_gl_ax_t1.png,glioma,ax,real
0.65393525,-0.5113345,brisc2025_preprocessed\glioma_ax\brisc2025_train_00354_gl_ax_t1.png,glioma,ax,real
1.2331682,-0.5577787,brisc2025_preprocessed\glioma_ax\brisc2025_train_00355_gl_ax_t1.png,glioma,ax,real
0.4300476,-0.35968897,brisc2025_preprocessed\glioma_ax\brisc2025_train_00356_gl_ax_t1.png,glioma,ax,real
0.4438902,-0.30661085,brisc2025_preprocessed\glioma_ax\brisc2025_train_00357_gl_ax_t1.png,glioma,ax,real
1.155837,-0.56851786,brisc2025_preprocessed\glioma_ax\brisc2025_train_00358_gl_ax_t1.png,glioma,ax,real
0.012890487,-0.0065869065,brisc2025_preprocessed\glioma_ax\brisc2025_train_00359_gl_ax_t1.png,glioma,ax,real
-1.6972954,1.3222818,brisc2025_preprocessed\glioma_ax\brisc2025_train_00360_gl_ax_t1.png,glioma,ax,real
-0.3881017,0.8876017,brisc2025_preprocessed\glioma_ax\brisc2025_train_00361_gl_ax_t1.png,glioma,ax,real
-0.50142473,0.7148021,brisc2025_preprocessed\glioma_ax\brisc2025_train_00362_gl_ax_t1.png,glioma,ax,real
0.52903146,1.6138873,brisc2025_preprocessed\glioma_ax\brisc2025_train_00363_gl_ax_t1.png,glioma,ax,real
0.5520768,1.5452296,brisc2025_preprocessed\glioma_ax\brisc2025_train_00364_gl_ax_t1.png,glioma,ax,real
0.8116282,2.0589838,brisc2025_preprocessed\glioma_ax\brisc2025_train_00365_gl_ax_t1.png,glioma,ax,real
1.1004754,1.8048291,brisc2025_preprocessed\glioma_ax\brisc2025_train_00366_gl_ax_t1.png,glioma,ax,real
0.81191045,2.2777512,brisc2025_preprocessed\glioma_ax\brisc2025_train_00367_gl_ax_t1.png,glioma,ax,real
1.0527476,1.8985417,brisc2025_preprocessed\glioma_ax\brisc2025_train_00368_gl_ax_t1.png,glioma,ax,real
1.115829,1.8293985,brisc2025_preprocessed\glioma_ax\brisc2025_train_00369_gl_ax_t1.png,glioma,ax,real
1.9557014,1.5415676,brisc2025_preprocessed\glioma_ax\brisc2025_train_00370_gl_ax_t1.png,glioma,ax,real
2.0435405,1.5153104,brisc2025_preprocessed\glioma_ax\brisc2025_train_00371_gl_ax_t1.png,glioma,ax,real
2.2256503,1.5716974,brisc2025_preprocessed\glioma_ax\brisc2025_train_00372_gl_ax_t1.png,glioma,ax,real
0.7872171,0.41207743,brisc2025_preprocessed\glioma_ax\brisc2025_train_00373_gl_ax_t1.png,glioma,ax,real
0.85647887,0.36703384,brisc2025_preprocessed\glioma_ax\brisc2025_train_00374_gl_ax_t1.png,glioma,ax,real
0.8241533,0.38964605,brisc2025_preprocessed\glioma_ax\brisc2025_train_00375_gl_ax_t1.png,glioma,ax,real
0.8746862,0.4002644,brisc2025_preprocessed\glioma_ax\brisc2025_train_00376_gl_ax_t1.png,glioma,ax,real
2.3732345,1.2066417,brisc2025_preprocessed\glioma_ax\brisc2025_train_00377_gl_ax_t1.png,glioma,ax,real
2.4874191,1.2089937,brisc2025_preprocessed\glioma_ax\brisc2025_train_00378_gl_ax_t1.png,glioma,ax,real
2.5915236,0.6722586,brisc2025_preprocessed\glioma_ax\brisc2025_train_00379_gl_ax_t1.png,glioma,ax,real
0.03630147,-0.025406018,brisc2025_preprocessed\glioma_ax\brisc2025_train_00380_gl_ax_t1.png,glioma,ax,real
2.3629842,1.8649826,brisc2025_preprocessed\glioma_ax\brisc2025_train_00381_gl_ax_t1.png,glioma,ax,real
2.420877,1.8668529,brisc2025_preprocessed\glioma_ax\brisc2025_train_00382_gl_ax_t1.png,glioma,ax,real
2.503771,1.7937279,brisc2025_preprocessed\glioma_ax\brisc2025_train_00383_gl_ax_t1.png,glioma,ax,real
0.7579265,-0.33831975,brisc2025_preprocessed\glioma_ax\brisc2025_train_00384_gl_ax_t1.png,glioma,ax,real
1.329179,-0.5879679,brisc2025_preprocessed\glioma_ax\brisc2025_train_00385_gl_ax_t1.png,glioma,ax,real
1.5966245,-0.64755005,brisc2025_preprocessed\glioma_ax\brisc2025_train_00386_gl_ax_t1.png,glioma,ax,real
1.6388897,-0.6192763,brisc2025_preprocessed\glioma_ax\brisc2025_train_00387_gl_ax_t1.png,glioma,ax,real
2.2735186,0.01808456,brisc2025_preprocessed\glioma_ax\brisc2025_train_00388_gl_ax_t1.png,glioma,ax,real
2.3232512,0.053582795,brisc2025_preprocessed\glioma_ax\brisc2025_train_00389_gl_ax_t1.png,glioma,ax,real
0.6579709,-0.40504643,brisc2025_preprocessed\glioma_ax\brisc2025_train_00390_gl_ax_t1.png,glioma,ax,real
0.6404718,-0.15148503,brisc2025_preprocessed\glioma_ax\brisc2025_train_00391_gl_ax_t1.png,glioma,ax,real
0.82924694,-0.44835228,brisc2025_preprocessed\glioma_ax\brisc2025_train_00392_gl_ax_t1.png,glioma,ax,real
1.7322639,-0.35997412,brisc2025_preprocessed\glioma_ax\brisc2025_train_00393_gl_ax_t1.png,glioma,ax,real
1.668429,-0.59530413,brisc2025_preprocessed\glioma_ax\brisc2025_train_00394_gl_ax_t1.png,glioma,ax,real
2.367079,0.03527966,stylegan3_results\glioma_ax\synthetic_v2\brisc2025_synth_00001_gl_ax_t1.png,glioma,ax,synthetic
2.2956333,0.01007368,stylegan3_results\glioma_ax\synthetic_v2\brisc2025_synth_00002_gl_ax_t1.png,glioma,ax,synthetic
-0.5315372,0.1863765,stylegan3_results\glioma_ax\synthetic_v2\brisc2025_synth_00003_gl_ax_t1.png,glioma,ax,synthetic
2.6785445,0.5354037,stylegan3_results\glioma_ax\synthetic_v2\brisc2025_synth_00004_gl_ax_t1.png,glioma,ax,synthetic
0.43042362,-0.21225129,stylegan3_results\glioma_ax\synthetic_v2\brisc2025_synth_00005_gl_ax_t1.png,glioma,ax,synthetic
0.8369594,2.056446,stylegan3_results\glioma_ax\synthetic_v2\brisc2025_synth_00006_gl_ax_t1.png,glioma,ax,synthetic
-0.6018047,0.49654496,stylegan3_results\glioma_ax\synthetic_v2\brisc2025_synth_00007_gl_ax_t1.png,glioma,ax,synthetic
0.699767,-0.09824175,stylegan3_results\glioma_ax\synthetic_v2\brisc2025_synth_00008_gl_ax_t1.png,glioma,ax,synthetic
0.9812095,-0.21666133,stylegan3_results\glioma_ax\synthetic_v2\brisc2025_synth_00009_gl_ax_t1.png,glioma,ax,synthetic
-2.1872196,1.775169,stylegan3_results\glioma_ax\synthetic_v2\brisc2025_synth_00010_gl_ax_t1.png,glioma,ax,synthetic
1.1021692,1.7751304,stylegan3_results\glioma_ax\synthetic_v2\brisc2025_synth_00011_gl_ax_t1.png,glioma,ax,synthetic
1.4383421,-0.44745585,stylegan3_results\glioma_ax\synthetic_v2\brisc2025_synth_00012_gl_ax_t1.png,glioma,ax,synthetic
-0.33933422,0.34166816,stylegan3_results\glioma_ax\synthetic_v2\brisc2025_synth_00013_gl_ax_t1.png,glioma,ax,synthetic
-0.7501147,1.0806217,stylegan3_results\glioma_ax\synthetic_v2\brisc2025_synth_00014_gl_ax_t1.png,glioma,ax,synthetic
-0.48096737,0.39220357,stylegan3_results\glioma_ax\synthetic_v2\brisc2025_synth_00015_gl_ax_t1.png,glioma,ax,synthetic
-0.59429306,0.0793099,stylegan3_results\glioma_ax\synthetic_v2\brisc2025_synth_00016_gl_ax_t1.png,glioma,ax,synthetic
2.0085895,-0.24713644,stylegan3_results\glioma_ax\synthetic_v2\brisc2025_synth_00017_gl_ax_t1.png,glioma,ax,synthetic
-0.80287206,0.21018608,stylegan3_results\glioma_ax\synthetic_v2\brisc2025_synth_00018_gl_ax_t1.png,glioma,ax,synthetic
0.48131976,0.43157008,stylegan3_results\glioma_ax\synthetic_v2\brisc2025_synth_00019_gl_ax_t1.png,glioma,ax,synthetic
-0.65362096,0.49936733,stylegan3_results\glioma_ax\synthetic_v2\brisc2025_synth_00020_gl_ax_t1.png,glioma,ax,synthetic
1.4428153,-0.48231304,stylegan3_results\glioma_ax\synthetic_v2\brisc2025_synth_00021_gl_ax_t1.png,glioma,ax,synthetic
1.3247099,-0.61415184,stylegan3_results\glioma_ax\synthetic_v2\brisc2025_synth_00022_gl_ax_t1.png,glioma,ax,synthetic
0.5730264,-0.06906349,stylegan3_results\glioma_ax\synthetic_v2\brisc2025_synth_00023_gl_ax_t1.png,glioma,ax,synthetic
1.6614707,-0.47766453,stylegan3_results\glioma_ax\synthetic_v2\brisc2025_synth_00024_gl_ax_t1.png,glioma,ax,synthetic
-0.69195473,0.37476867,stylegan3_results\glioma_ax\synthetic_v2\brisc2025_synth_00025_gl_ax_t1.png,glioma,ax,synthetic
0.80032223,2.0290651,stylegan3_results\glioma_ax\synthetic_v2\brisc2025_synth_00026_gl_ax_t1.png,glioma,ax,synthetic
-1.8764684,1.9850004,stylegan3_results\glioma_ax\synthetic_v2\brisc2025_synth_00027_gl_ax_t1.png,glioma,ax,synthetic
1.313207,-0.5697257,stylegan3_results\glioma_ax\synthetic_v2\brisc2025_synth_00028_gl_ax_t1.png,glioma,ax,synthetic
0.3462971,1.0776012,stylegan3_results\glioma_ax\synthetic_v2\brisc2025_synth_00029_gl_ax_t1.png,glioma,ax,synthetic
-1.8357608,1.4974655,stylegan3_results\glioma_ax\synthetic_v2\brisc2025_synth_00030_gl_ax_t1.png,glioma,ax,synthetic
1.4582385,-0.5934348,stylegan3_results\glioma_ax\synthetic_v2\brisc2025_synth_00031_gl_ax_t1.png,glioma,ax,synthetic
1.2782017,-0.32624984,stylegan3_results\glioma_ax\synthetic_v2\brisc2025_synth_00032_gl_ax_t1.png,glioma,ax,synthetic
1.4454587,-0.086118914,stylegan3_results\glioma_ax\synthetic_v2\brisc2025_synth_00033_gl_ax_t1.png,glioma,ax,synthetic
